order_id,order_date,region,category,price,quantity,profit
84002,2024-11-20,South,Clothing,1178.57,3,508.98
84003,2025-03-10,East,Beauty,3832.9,4,3395.26
84004,2025-09-02,North,Clothing,515.84,3,259.56
84005,2025-04-07,North,Home,482.03,4,135.17
84006,2025-05-24,East,Electronics,3232.78,1,557.15
84007,2024-12-22,North,Beauty,2551.44,2,260.64
84008,2025-07-10,East,Clothing,3895.36,3,2864.83
84009,2025-02-16,North,Clothing,2015.79,4,1243.03
84010,2025-05-22,South,Clothing,2854.16,2,390.7
84011,2024-10-28,North,Home,4709.89,4,2070.63
84012,2025-02-15,South,Home,4360.79,3,2377.79
84013,2025-07-18,North,Beauty,3047.57,4,1313.6
84014,2025-07-01,East,Clothing,2449.61,1,328.72
84015,2025-02-10,West,Home,338.02,2,74.21
84016,2025-09-07,North,Beauty,2684.57,4,1887.75
84017,2025-03-07,East,Home,2396.57,2,512.0
84018,2025-09-03,South,Beauty,4657.4,4,3960.83
84019,2025-08-17,West,Clothing,2084.61,3,1219.0
84020,2025-04-14,West,Beauty,3146.1,3,1085.9
84021,2025-04-08,North,Home,4581.94,4,3205.34
84022,2025-09-27,North,Electronics,1053.5,1,154.91
84023,2025-03-25,South,Beauty,1941.24,1,118.05
84024,2025-01-20,West,Electronics,1886.72,4,1003.67
84025,2025-03-01,North,Beauty,1489.35,4,454.52
84026,2024-12-20,South,Clothing,4326.24,1,319.19
84027,2025-03-20,South,Home,3436.28,2,563.24
84028,2025-09-06,North,Clothing,4878.12,3,1985.98
84029,2025-04-18,North,Home,4112.77,3,2880.2
84030,2025-07-01,West,Electronics,4426.52,2,1808.82
84031,2025-03-10,North,Home,300.58,4,265.29
84032,2025-01-02,South,Electronics,187.51,4,147.88
84033,2024-10-09,East,Home,3341.97,4,3260.79
84034,2025-03-29,North,Electronics,3094.79,4,2452.89
84035,2024-10-11,East,Clothing,221.02,2,92.02
84036,2024-10-02,West,Beauty,447.37,3,285.39
84037,2025-07-10,North,Beauty,2436.78,4,1829.55
84038,2025-09-22,South,Home,4019.87,3,1095.16
84039,2025-03-11,East,Clothing,3640.91,2,1778.26
84040,2024-10-11,East,Home,2669.97,2,780.51
84041,2025-06-04,North,Beauty,2289.92,4,1977.31
84042,2025-07-14,West,Clothing,3949.47,4,3313.98
84043,2024-11-25,South,Beauty,1628.39,1,220.66
84044,2025-09-10,West,Electronics,3687.24,1,803.53
84045,2025-05-22,West,Clothing,4588.2,1,457.29
84046,2025-02-24,East,Electronics,1055.59,1,127.62
84047,2025-07-15,South,Beauty,2120.75,2,406.35
84048,2024-12-10,West,Clothing,2095.71,4,515.21
84049,2025-02-19,South,Beauty,2229.06,4,864.55
84050,2025-03-22,South,Beauty,400.36,1,71.95
84051,2025-06-14,South,Clothing,3617.07,4,2927.17
84052,2025-03-29,West,Electronics,3163.98,4,1522.29
84053,2025-07-16,East,Electronics,4346.16,3,2574.95
84054,2025-03-11,South,Home,405.67,1,20.86
84055,2025-09-16,South,Home,2698.88,3,1634.07
84056,2025-01-29,North,Home,1080.02,1,235.39
84057,2025-02-07,North,Clothing,3427.27,4,3405.37
84058,2025-04-08,East,Home,3939.16,3,2704.95
84059,2025-08-28,South,Electronics,2441.16,3,1378.64
84060,2024-10-19,East,Beauty,1100.73,1,131.42
84061,2025-06-29,North,Home,3091.89,4,1321.97
84062,2025-02-11,South,Beauty,788.18,3,173.52
84063,2025-07-10,South,Beauty,1934.03,2,415.34
84064,2025-04-27,South,Home,3116.25,2,692.06
84065,2025-02-18,South,Electronics,4723.96,2,1821.04
84066,2024-12-16,East,Beauty,3353.88,4,2619.76
84067,2025-08-24,West,Beauty,3207.57,2,989.27
84068,2024-10-25,East,Electronics,3650.2,2,1492.48
84069,2025-03-18,South,Home,932.04,3,331.14
84070,2025-02-01,North,Electronics,3704.05,3,1601.8
84071,2025-03-14,East,Electronics,1290.01,3,230.9
84072,2025-06-27,West,Home,3740.54,1,588.46
84073,2024-11-12,South,Home,4473.27,4,2281.9
84074,2025-07-27,South,Beauty,2619.94,2,331.7
84075,2025-07-25,North,Beauty,150.62,3,30.99
84076,2024-11-02,North,Clothing,3038.75,4,2205.98
84077,2025-02-21,East,Clothing,1788.94,1,355.43
84078,2025-02-12,West,Beauty,2797.06,1,194.89
84079,2024-10-16,South,Electronics,2147.85,4,1761.02
84080,2024-11-15,South,Clothing,3342.05,4,2977.26
84081,2024-10-04,East,Electronics,1646.41,2,537.47
84082,2024-10-03,North,Electronics,1947.06,3,863.01
84083,2025-09-15,South,Home,286.02,2,81.24
84084,2025-07-02,East,Clothing,794.54,1,86.87
84085,2025-09-12,West,Electronics,1970.3,1,452.04
84086,2025-07-12,South,Clothing,111.08,4,99.42
84087,2025-05-24,West,Clothing,167.12,3,76.36
84088,2025-09-02,North,Electronics,3192.91,1,314.46
84089,2024-12-04,South,Clothing,2288.36,3,1593.05
84090,2025-07-04,North,Home,104.76,3,61.68
84091,2025-05-13,North,Clothing,1339.03,2,574.62
84092,2025-04-01,North,Home,3210.3,3,2075.87
84093,2024-12-28,South,Beauty,1074.88,1,94.35
84094,2024-10-11,West,Electronics,3950.37,2,480.45
84095,2025-01-07,North,Beauty,1471.32,1,222.24
84096,2024-11-08,East,Beauty,4715.15,4,2701.15
84097,2024-11-19,West,Clothing,2647.05,2,605.01
84098,2025-07-11,South,Beauty,960.92,3,561.2
84099,2024-10-20,South,Electronics,659.63,4,452.1
84100,2025-03-16,South,Electronics,808.23,1,102.68
84101,2025-06-10,North,Electronics,3545.31,3,1570.27
84102,2025-03-23,South,Electronics,865.93,1,136.7
84103,2025-04-18,North,Beauty,4702.02,2,2239.6
84104,2025-07-15,South,Beauty,1637.56,4,1005.86
84105,2025-04-30,South,Home,414.25,4,299.75
84106,2025-07-27,North,Clothing,891.46,1,206.82
84107,2024-12-23,West,Electronics,1765.39,1,341.34
84108,2025-06-06,East,Beauty,701.69,1,111.48
84109,2024-10-09,West,Beauty,4252.36,2,1108.41
84110,2024-11-07,South,Beauty,4793.11,2,694.49
84111,2025-02-01,West,Home,3811.12,2,1579.33
84112,2025-09-15,East,Clothing,3117.62,2,1293.42
84113,2024-11-06,North,Clothing,4015.26,3,2943.83
84114,2025-07-25,East,Electronics,856.6,2,260.88
84115,2025-02-28,East,Clothing,1948.53,2,741.91
84116,2024-12-14,East,Beauty,1143.32,3,842.34
84117,2025-04-24,East,Electronics,2373.05,4,1636.89
84118,2025-02-21,West,Beauty,960.74,2,412.95
84119,2024-11-08,West,Home,4099.76,3,1625.29
84120,2025-08-06,West,Clothing,4023.11,4,1404.58
84121,2025-01-22,North,Electronics,1903.7,1,416.15
84122,2025-01-12,South,Home,3643.03,4,1982.96
84123,2025-03-04,South,Electronics,2184.28,1,434.18
84124,2025-03-23,East,Clothing,1495.77,3,696.37
84125,2025-07-29,North,Home,1450.04,3,615.17
84126,2024-10-20,North,Beauty,2502.31,3,452.69
84127,2025-09-12,West,Electronics,160.05,3,97.86
84128,2025-09-07,South,Home,3582.87,4,1637.39
84129,2025-07-15,North,Home,2008.39,3,772.34
84130,2025-07-15,East,Home,784.46,2,188.13
84131,2025-01-27,North,Clothing,3210.48,3,1818.72
84132,2025-03-26,North,Clothing,3794.4,3,2192.94
84133,2025-07-30,South,Clothing,674.95,1,143.81
84134,2024-11-09,West,Clothing,605.59,2,224.46
84135,2024-10-05,North,Clothing,2002.41,1,463.58
84136,2025-01-12,North,Home,3280.81,2,644.79
84137,2025-06-22,South,Home,2946.18,4,1756.05
84138,2025-02-23,East,Beauty,4877.42,4,4756.43
84139,2025-05-20,South,Clothing,2249.8,4,898.76
84140,2024-10-01,East,Electronics,1811.37,3,1060.16
84141,2025-05-29,South,Beauty,3822.68,2,862.48
84142,2025-02-11,East,Beauty,4786.25,4,2705.06
84143,2025-04-24,North,Electronics,4473.41,2,1409.93
84144,2025-05-04,South,Beauty,2118.75,4,1778.96
84145,2025-04-27,East,Beauty,3194.56,1,555.72
84146,2024-12-20,South,Beauty,800.43,4,160.73
84147,2025-05-24,East,Clothing,3600.45,1,422.35
84148,2024-10-21,North,Clothing,1817.16,3,649.67
84149,2025-07-18,South,Home,1190.4,1,176.24
84150,2025-04-04,South,Home,763.05,2,353.14
84151,2025-08-01,South,Clothing,1364.12,1,317.32
84152,2025-05-14,North,Clothing,2601.4,4,1477.27
84153,2025-04-23,North,Beauty,4488.0,2,1751.5
84154,2025-02-19,South,Electronics,1378.56,4,665.82
84155,2024-12-07,South,Beauty,374.77,1,40.29
84156,2025-02-11,North,Electronics,3921.69,3,1676.83
84157,2025-09-17,South,Home,3926.24,4,3443.57
84158,2024-10-23,North,Electronics,428.49,3,198.24
84159,2025-05-21,North,Home,995.44,2,287.63
84160,2024-10-14,North,Beauty,884.11,1,72.09
84161,2025-09-07,South,Electronics,2361.35,1,468.84
84162,2025-04-27,South,Clothing,1321.99,1,161.87
84163,2025-09-25,North,Beauty,3762.51,4,3026.04
84164,2025-08-03,East,Electronics,3126.7,4,3052.92
84165,2025-06-15,West,Home,3421.47,4,932.98
84166,2025-03-26,East,Beauty,1952.78,2,868.76
84167,2025-06-20,South,Electronics,2545.22,3,636.83
84168,2025-05-15,South,Home,3426.82,3,2300.58
84169,2025-01-08,West,Home,2684.21,1,524.64
84170,2025-03-27,North,Home,469.86,4,252.56
84171,2025-02-19,East,Home,1875.22,2,529.63
84172,2024-10-20,North,Clothing,4858.8,1,525.73
84173,2025-05-08,South,Electronics,2556.79,2,970.72
84174,2025-08-09,North,Beauty,2111.46,2,968.64
84175,2025-06-06,West,Electronics,4458.02,1,742.56
84176,2025-03-26,North,Electronics,3352.28,4,1458.55
84177,2025-05-24,South,Clothing,2189.52,2,847.07
84178,2025-02-10,East,Electronics,3014.59,1,303.74
84179,2025-09-18,West,Clothing,1750.16,2,361.07
84180,2025-08-11,North,Home,4036.71,3,2150.48
84181,2024-10-09,North,Beauty,3611.97,2,498.24
84182,2024-11-22,West,Beauty,1165.21,1,150.53
84183,2024-12-30,North,Beauty,1607.12,1,198.75
84184,2025-06-28,South,Home,113.77,1,6.89
84185,2025-05-14,North,Clothing,3975.97,4,3715.23
84186,2025-09-03,South,Clothing,542.27,4,515.24
84187,2025-06-17,West,Clothing,2904.09,2,751.94
84188,2025-08-14,East,Clothing,4247.17,3,1578.51
84189,2025-05-25,West,Electronics,4833.98,2,718.53
84190,2025-05-01,North,Electronics,1663.35,2,540.61
84191,2025-04-28,South,Home,999.76,2,239.0
84192,2025-08-04,East,Home,4936.96,3,3237.24
84193,2025-03-13,West,Clothing,1012.68,4,796.46
84194,2025-01-07,West,Beauty,836.47,2,124.87
84195,2025-04-04,West,Electronics,4631.61,2,860.68
84196,2024-12-10,South,Clothing,4687.15,3,1035.23
84197,2025-05-14,South,Clothing,2448.06,2,377.67
84198,2025-04-12,South,Home,3237.46,2,410.39
84199,2025-09-01,West,Electronics,2147.46,4,1058.42
84200,2025-08-06,South,Home,4643.28,2,1589.61
84201,2025-06-09,North,Clothing,4193.03,1,1017.31
84202,2025-03-07,East,Home,2618.84,3,1059.56
84203,2024-10-31,South,Home,2286.08,1,549.51
84204,2024-10-08,South,Home,3466.22,3,717.57
84205,2025-01-07,West,Beauty,3356.6,2,554.84
84206,2025-09-03,North,Electronics,498.6,3,195.04
84207,2025-05-16,North,Home,1466.79,2,377.64
84208,2025-04-04,South,Clothing,2248.95,4,480.88
84209,2024-12-24,South,Electronics,2847.98,1,176.14
84210,2025-06-17,North,Clothing,1038.26,2,239.1
84211,2025-01-04,East,Electronics,1667.63,4,751.76
84212,2024-12-19,South,Electronics,2570.94,2,551.15
84213,2025-07-01,East,Electronics,4514.32,1,698.06
84214,2025-07-05,South,Home,2001.67,3,538.86
84215,2025-07-10,East,Beauty,1543.29,1,233.39
84216,2024-12-15,South,Electronics,4279.22,4,1029.56
84217,2024-11-01,South,Beauty,1235.33,3,554.34
84218,2025-07-23,East,Home,3060.98,3,1833.11
84219,2025-09-23,North,Clothing,2126.94,2,997.75
84220,2025-05-24,West,Beauty,4544.11,1,1040.81
84221,2025-05-20,North,Beauty,3464.93,4,2486.53
84222,2025-08-26,West,Electronics,4449.33,3,3289.99
84223,2025-03-13,East,Beauty,3335.86,1,411.3
84224,2025-06-23,South,Electronics,2854.02,1,538.35
84225,2025-02-08,East,Beauty,2142.38,1,530.98
84226,2024-12-15,East,Beauty,3100.55,1,585.85
84227,2025-05-12,West,Electronics,3956.72,2,805.74
84228,2024-12-02,North,Electronics,2213.3,2,940.84
84229,2025-09-15,East,Beauty,3228.73,4,1550.57
84230,2025-02-26,South,Clothing,2272.8,4,967.36
84231,2024-10-20,North,Home,571.59,4,492.68
84232,2024-10-15,South,Clothing,2851.81,2,742.73
84233,2025-09-16,South,Home,418.53,3,224.89
84234,2025-02-13,East,Home,3026.01,1,676.55
84235,2025-07-05,South,Electronics,4212.39,2,678.5
84236,2025-01-18,South,Clothing,862.7,2,298.48
84237,2025-01-24,North,Home,3021.66,2,519.46
84238,2025-08-28,North,Beauty,388.65,4,265.47
84239,2025-06-30,South,Beauty,1428.69,4,846.54
84240,2025-09-27,North,Beauty,716.69,4,643.97
84241,2024-10-12,South,Home,221.78,3,153.14
84242,2025-02-02,South,Electronics,4242.77,1,865.91
84243,2025-01-03,West,Beauty,2108.73,1,370.57
84244,2025-08-15,South,Clothing,841.62,2,179.43
84245,2025-08-24,West,Beauty,3212.73,1,474.09
84246,2025-06-11,South,Electronics,4516.45,3,1096.36
84247,2024-11-17,North,Beauty,2557.56,2,263.91
84248,2025-04-28,South,Beauty,4163.63,1,680.38
84249,2025-06-01,South,Home,4229.03,4,1732.74
84250,2024-10-27,North,Electronics,3776.74,3,1199.7
84251,2025-09-27,West,Clothing,1447.68,4,496.03
84252,2025-01-25,West,Electronics,2392.17,2,313.39
84253,2024-12-02,West,Clothing,812.54,4,324.21
84254,2025-04-16,North,Home,4609.52,4,1786.89
84255,2025-03-05,West,Home,3326.06,1,440.83
84256,2025-02-03,South,Clothing,127.57,3,24.97
84257,2025-03-06,East,Beauty,4019.08,1,573.98
84258,2025-01-15,South,Electronics,171.31,3,31.37
84259,2025-07-29,East,Clothing,3100.21,2,552.82
84260,2024-12-26,North,Beauty,2256.05,2,986.58
84261,2025-08-09,South,Clothing,1121.48,1,70.38
84262,2025-05-16,North,Home,3795.74,4,1077.22
84263,2024-10-10,East,Electronics,4993.23,2,1666.43
84264,2025-08-04,South,Clothing,3545.18,3,1090.94
84265,2024-10-27,South,Clothing,4057.26,3,2491.31
84266,2025-07-01,South,Electronics,4572.77,4,2477.56
84267,2025-07-24,West,Beauty,2262.68,2,744.67
84268,2024-11-22,North,Home,3228.09,4,931.17
84269,2024-10-13,South,Home,2706.07,2,1025.5
84270,2025-02-28,West,Electronics,1649.93,3,1184.7
84271,2024-11-20,South,Beauty,415.09,3,301.52
84272,2025-07-23,West,Home,4302.94,3,2321.88
84273,2025-05-23,North,Beauty,600.52,4,159.73
84274,2025-09-08,South,Home,2856.72,1,633.46
84275,2024-11-09,East,Electronics,254.36,1,63.25
84276,2025-08-02,North,Electronics,2724.93,1,209.61
84277,2025-01-28,South,Beauty,378.49,3,245.05
84278,2024-10-29,West,Home,3568.59,2,578.91
84279,2024-12-13,South,Home,3007.24,4,1677.93
84280,2025-01-26,West,Beauty,3620.16,3,2551.68
84281,2025-05-10,North,Beauty,2873.61,1,679.37
84282,2025-02-27,South,Beauty,3752.22,1,602.32
84283,2025-04-04,West,Clothing,1895.78,2,899.66
84284,2025-05-11,South,Home,1705.21,4,392.57
84285,2025-07-25,East,Beauty,2521.09,3,1416.1
84286,2024-10-23,East,Beauty,2572.62,1,348.98
84287,2025-06-15,North,Beauty,1761.29,3,849.47
84288,2025-04-24,South,Clothing,2528.47,4,897.17
84289,2025-07-23,North,Beauty,1139.21,2,205.87
84290,2025-07-29,West,Electronics,3291.91,2,1289.62
84291,2025-09-25,West,Clothing,4861.63,2,1979.76
84292,2025-04-28,South,Beauty,3063.4,3,1636.53
84293,2025-04-18,South,Home,2426.95,3,867.38
84294,2025-09-27,North,Beauty,4534.19,2,1734.0
84295,2025-05-16,North,Clothing,3328.14,3,1533.53
84296,2025-04-21,East,Beauty,1556.04,2,591.96
84297,2025-04-06,North,Beauty,3140.8,4,1169.26
84298,2025-09-01,South,Home,3754.22,3,1671.13
84299,2025-05-20,North,Home,3877.86,3,874.37
84300,2025-07-30,North,Home,138.76,2,67.29
84301,2025-02-05,East,Beauty,3849.2,2,1914.8
84302,2025-09-04,North,Electronics,4016.26,2,1091.23
84303,2025-08-12,East,Clothing,957.71,3,371.37
84304,2024-12-11,South,Clothing,4269.85,2,1157.75
84305,2025-06-30,North,Clothing,3589.8,1,313.42
84306,2025-06-06,North,Clothing,3136.04,3,861.94
84307,2024-12-05,South,Home,3869.11,3,2843.73
84308,2025-07-20,West,Clothing,1340.01,2,315.74
84309,2025-07-07,East,Clothing,855.86,3,575.3
84310,2024-12-20,South,Electronics,438.52,3,67.79
84311,2025-02-20,East,Beauty,2219.22,3,1126.87
84312,2024-11-20,West,Beauty,2581.13,1,246.62
84313,2025-07-06,East,Beauty,607.56,1,99.64
84314,2025-09-12,West,Electronics,2054.52,2,756.06
84315,2025-05-02,East,Clothing,1378.95,3,879.62
84316,2025-07-30,East,Electronics,4434.89,1,439.29
84317,2025-04-08,East,Electronics,2905.46,4,2066.01
84318,2025-04-23,North,Electronics,955.86,2,97.16
84319,2025-05-29,West,Home,2477.28,2,1237.9
84320,2025-06-01,North,Electronics,302.73,4,161.88
84321,2025-06-25,North,Electronics,2300.16,2,412.62
84322,2025-01-07,West,Clothing,4517.39,4,3232.72
84323,2025-09-13,North,Clothing,2646.19,4,1659.9
84324,2025-06-23,South,Home,1159.1,3,176.08
84325,2025-04-20,South,Electronics,4593.41,2,1197.68
84326,2024-11-14,South,Clothing,4708.25,4,4060.38
84327,2025-05-04,South,Beauty,1448.65,3,442.59
84328,2025-09-13,South,Beauty,951.29,2,460.45
84329,2025-09-24,South,Beauty,543.76,2,242.42
84330,2024-11-06,West,Home,3881.51,3,1445.9
84331,2025-01-08,West,Clothing,3603.32,3,1407.68
84332,2025-09-20,North,Clothing,3860.65,1,542.37
84333,2025-09-28,East,Electronics,893.91,4,634.43
84334,2025-03-26,North,Beauty,4873.26,2,1126.27
84335,2025-06-09,South,Beauty,1039.56,3,156.59
84336,2024-11-22,North,Clothing,285.82,2,78.5
84337,2025-09-26,North,Electronics,2026.88,4,1207.65
84338,2025-02-28,East,Electronics,2817.38,2,1081.13
84339,2025-02-04,West,Beauty,2139.12,1,114.72
84340,2025-05-31,South,Clothing,2478.1,4,1748.5
84341,2025-09-06,West,Home,2849.32,4,743.6
84342,2024-10-29,West,Clothing,1133.41,1,175.76
84343,2025-05-16,East,Home,4228.05,4,1525.83
84344,2025-01-15,South,Beauty,1405.09,2,634.79
84345,2025-05-17,East,Clothing,4991.11,3,2027.38
84346,2025-07-10,East,Beauty,4877.18,4,1461.42
84347,2025-04-16,East,Electronics,1627.59,2,180.69
84348,2025-02-25,North,Beauty,2694.01,2,1187.54
84349,2025-03-31,West,Home,4644.37,3,3309.4
84350,2024-11-17,East,Beauty,2828.83,2,1104.7
84351,2025-01-15,East,Beauty,3934.48,4,2877.16
84352,2025-04-02,South,Clothing,2384.98,4,951.3
84353,2025-02-27,South,Clothing,2405.06,4,1876.7
84354,2025-02-28,West,Beauty,1919.92,3,464.82
84355,2025-03-11,South,Electronics,2478.17,3,1584.04
84356,2025-06-17,North,Clothing,379.54,3,156.47
84357,2025-06-29,East,Electronics,4844.43,3,3269.1
84358,2025-08-20,South,Home,4263.42,1,505.69
84359,2024-10-28,North,Clothing,4265.32,3,668.85
84360,2025-05-21,East,Beauty,3426.61,3,2183.51
84361,2024-10-22,North,Clothing,1045.57,2,473.22
84362,2024-10-08,South,Electronics,1147.56,3,185.13
84363,2025-05-06,South,Beauty,530.65,1,53.76
84364,2025-05-19,North,Beauty,3929.59,2,892.01
84365,2025-09-15,South,Electronics,4494.05,1,762.34
84366,2025-01-22,South,Clothing,3118.91,2,606.46
84367,2025-03-30,West,Home,4264.36,1,1003.01
84368,2025-02-14,South,Beauty,4538.71,2,2202.75
84369,2025-09-11,East,Beauty,819.03,2,273.68
84370,2025-01-31,East,Electronics,1992.88,3,1477.58
84371,2024-11-23,North,Beauty,779.85,4,262.45
84372,2025-08-27,South,Beauty,2043.1,1,149.28
84373,2025-01-06,South,Home,2398.89,3,943.85
84374,2024-12-30,West,Beauty,3579.23,2,1497.1
84375,2024-10-10,South,Home,3382.5,3,1703.21
84376,2025-05-30,East,Beauty,4945.7,3,2611.12
84377,2025-06-21,East,Home,1207.96,1,292.03
84378,2025-04-16,North,Electronics,858.83,3,436.98
84379,2025-09-09,West,Electronics,3665.71,1,501.19
84380,2025-06-14,South,Home,3544.24,4,2934.13
84381,2025-07-08,East,Electronics,762.48,3,464.31
84382,2025-07-28,North,Clothing,4107.03,2,1966.42
84383,2025-03-24,East,Home,1780.69,3,923.35
84384,2025-06-24,North,Beauty,2408.54,3,382.69
84385,2025-04-08,West,Beauty,3465.52,2,809.28
84386,2025-05-03,West,Beauty,3075.94,3,1239.22
84387,2024-11-09,West,Clothing,3370.82,3,1973.48
84388,2024-12-10,West,Electronics,661.93,2,223.66
84389,2025-05-07,South,Clothing,1511.47,3,802.95
84390,2025-09-30,North,Home,4080.18,4,1680.94
84391,2024-10-05,North,Clothing,4657.64,4,4021.54
84392,2025-05-13,West,Electronics,2126.4,3,727.27
84393,2025-04-03,North,Clothing,4814.84,2,1860.11
84394,2025-02-21,North,Beauty,4664.2,2,955.67
84395,2025-03-31,North,Beauty,4269.55,4,3014.79
84396,2025-08-02,West,Beauty,3777.27,2,1145.75
84397,2025-05-04,South,Beauty,2700.82,2,409.42
84398,2025-04-08,West,Beauty,1142.53,2,253.29
84399,2025-09-21,East,Beauty,1346.04,3,639.11
84400,2025-06-20,South,Home,889.84,1,122.63
84401,2025-09-13,North,Clothing,4257.0,4,2226.65
84402,2025-08-12,South,Electronics,131.3,2,51.14
84403,2025-07-22,North,Beauty,1407.63,3,816.34
84404,2024-12-16,West,Electronics,3066.35,2,1524.64
84405,2024-11-20,West,Clothing,4930.8,4,1469.04
84406,2025-02-01,North,Beauty,1560.04,1,155.47
84407,2025-02-01,South,Home,1131.8,2,243.75
84408,2025-03-16,West,Clothing,469.45,4,209.98
84409,2025-04-23,South,Home,1491.91,4,693.71
84410,2025-03-13,South,Clothing,4151.31,4,2711.55
84411,2024-10-12,South,Beauty,742.12,2,88.31
84412,2025-08-24,North,Electronics,827.46,4,473.76
84413,2025-01-15,East,Home,799.61,1,153.27
84414,2025-09-21,South,Home,670.13,3,392.08
84415,2024-11-22,West,Home,2319.71,4,1489.78
84416,2025-04-07,East,Electronics,4155.07,3,2919.39
84417,2025-01-30,South,Electronics,2351.96,3,622.79
84418,2025-05-24,South,Electronics,2765.56,4,2734.45
84419,2024-10-23,East,Clothing,2902.05,2,485.33
84420,2025-07-06,South,Clothing,1988.36,3,708.19
84421,2025-05-18,South,Clothing,1761.75,2,212.57
84422,2025-07-12,North,Home,3200.51,2,1551.72
84423,2025-03-01,South,Beauty,1816.0,4,1207.25
84424,2025-02-27,East,Home,673.27,1,124.58
84425,2024-10-12,East,Home,4327.33,1,1047.46
84426,2025-09-01,West,Beauty,2974.17,2,1197.16
84427,2025-04-11,South,Beauty,4160.13,2,2045.53
84428,2024-11-05,South,Home,2438.49,2,764.48
84429,2024-11-11,South,Beauty,3253.0,1,631.4
84430,2025-05-22,South,Beauty,4605.48,2,749.46
84431,2024-10-24,East,Beauty,3769.19,3,660.85
84432,2024-11-07,North,Electronics,1818.85,3,758.5
84433,2025-03-09,East,Home,1709.04,3,348.58
84434,2025-06-12,North,Clothing,1434.95,2,431.44
84435,2025-04-04,West,Clothing,2432.06,4,1173.69
84436,2024-11-23,East,Electronics,4608.51,2,803.18
84437,2025-06-10,North,Beauty,186.62,3,138.27
84438,2025-08-28,North,Beauty,3827.19,1,910.95
84439,2025-06-23,North,Home,1826.95,3,579.61
84440,2024-11-26,North,Electronics,4069.54,1,551.68
84441,2025-04-22,East,Beauty,2225.91,2,817.81
84442,2025-08-29,South,Electronics,3638.17,3,1696.71
84443,2024-12-18,South,Clothing,4205.56,2,1954.95
84444,2025-06-09,West,Electronics,2404.54,2,1190.36
84445,2024-10-30,East,Electronics,3687.84,2,460.63
84446,2025-08-05,North,Beauty,435.09,2,121.73
84447,2024-12-16,South,Clothing,1559.77,4,782.92
84448,2025-05-31,South,Clothing,1679.59,1,101.59
84449,2025-03-25,East,Home,2430.33,4,2258.54
84450,2025-07-26,South,Clothing,3269.59,2,531.03
84451,2025-02-06,North,Electronics,2403.67,4,552.23
84452,2024-12-21,South,Beauty,4231.49,1,292.79
84453,2025-07-22,South,Beauty,1365.13,3,563.34
84454,2025-03-27,South,Beauty,760.85,2,201.08
84455,2025-02-09,South,Beauty,1917.09,2,885.66
84456,2025-05-07,West,Beauty,1288.12,4,277.55
84457,2025-06-12,North,Clothing,3008.06,3,2120.04
84458,2024-12-31,South,Electronics,2894.44,1,378.84
84459,2024-10-24,West,Beauty,3710.44,3,1045.83
84460,2024-12-07,North,Clothing,3951.65,3,2910.09
84461,2025-06-11,South,Home,795.36,3,555.57
84462,2025-03-05,East,Home,1788.02,3,943.17
84463,2025-03-29,West,Beauty,485.6,1,33.0
84464,2025-08-15,West,Electronics,3430.64,4,2804.77
84465,2025-05-09,South,Home,4026.95,2,527.17
84466,2025-09-18,West,Electronics,4811.26,4,1963.66
84467,2024-10-30,South,Clothing,4789.35,2,1636.91
84468,2025-02-24,West,Home,3195.87,4,728.6
84469,2025-02-26,South,Clothing,3722.73,4,1630.65
84470,2025-07-04,West,Clothing,1122.65,1,136.56
84471,2025-09-05,North,Electronics,2956.61,3,534.72
84472,2025-06-13,South,Beauty,1721.08,1,280.78
84473,2025-08-07,North,Electronics,634.29,1,117.38
84474,2025-07-16,South,Home,2503.7,2,344.92
84475,2024-10-09,West,Beauty,2163.3,2,541.16
84476,2024-11-19,East,Beauty,439.02,4,199.82
84477,2025-01-03,East,Clothing,4776.53,4,2832.52
84478,2024-11-01,East,Clothing,4786.55,3,3396.8
84479,2024-11-10,North,Clothing,2837.9,4,1677.85
84480,2025-05-03,East,Home,4727.49,1,238.96
84481,2025-07-25,South,Beauty,1365.2,4,312.56
84482,2024-12-15,South,Clothing,3978.41,2,940.84
84483,2024-12-25,South,Clothing,4750.88,2,673.92
84484,2025-01-12,North,Clothing,2036.92,4,892.85
84485,2025-03-05,South,Clothing,1582.21,3,845.12
84486,2025-03-03,North,Beauty,3503.41,4,1425.24
84487,2024-12-30,South,Home,2421.47,4,706.63
84488,2025-09-01,South,Beauty,1954.83,1,371.92
84489,2025-04-02,East,Beauty,3911.19,3,2739.13
84490,2024-10-08,North,Home,1272.43,4,1181.38
84491,2025-04-21,West,Beauty,3472.06,1,626.91
84492,2025-06-16,North,Beauty,1999.29,4,695.85
84493,2025-08-18,South,Clothing,1380.45,4,1240.42
84494,2024-10-01,West,Beauty,4662.09,1,943.39
84495,2025-09-05,North,Clothing,1314.73,3,858.96
84496,2025-07-25,East,Home,1995.49,1,159.09
84497,2025-03-27,South,Home,3143.35,4,1846.08
84498,2024-12-19,North,Home,399.34,2,125.08
84499,2025-07-31,South,Electronics,600.51,3,369.34
84500,2025-07-22,West,Beauty,3181.81,2,732.62
84501,2025-08-22,South,Home,2996.84,3,1072.72
84502,2025-05-21,North,Home,3053.06,4,2774.31
84503,2024-11-05,South,Beauty,3006.61,2,1191.04
84504,2024-12-15,East,Beauty,4189.78,2,1490.1
84505,2024-12-13,North,Home,1718.96,4,510.06
