device_id,last_seen,cpu_percent,mem_percent,patch_status,deploy_success
2084,2024-12-31,56.65,98.93,Compliant,1
2085,2025-01-26,9.67,55.53,Compliant,1
2086,2025-02-25,39.62,87.72,Compliant,1
2087,2025-01-17,50.59,15.9,Compliant,0
2088,2024-11-25,36.38,43.25,Non-Compliant,1
2089,2024-11-06,22.84,49.91,Compliant,1
2090,2025-03-06,63.7,85.81,Compliant,1
2091,2025-02-03,38.09,11.16,Compliant,1
2092,2025-02-03,31.67,74.37,Compliant,1
2093,2025-02-05,23.42,65.67,Non-Compliant,1
2094,2025-01-01,41.44,65.74,Compliant,1
2095,2024-12-22,36.8,50.89,Compliant,1
2096,2024-11-12,35.65,58.09,Compliant,1
2097,2024-11-05,64.77,53.94,Compliant,1
2098,2025-01-27,64.49,41.37,Compliant,0
2099,2025-02-22,43.75,72.96,Compliant,1
2100,2025-02-22,50.31,56.59,Compliant,1
2101,2025-03-09,17.66,39.28,Compliant,1
2102,2025-02-21,41.37,63.18,Compliant,0
2103,2024-11-20,44.02,50.77,Compliant,1
2104,2025-01-24,36.74,46.02,Compliant,1
2105,2024-10-23,33.45,21.06,Compliant,1
2106,2025-02-21,28.16,44.52,Non-Compliant,1
2107,2024-11-01,40.53,43.5,Compliant,1
2108,2024-12-05,57.18,61.07,Non-Compliant,1
2109,2025-01-12,59.67,47.3,Compliant,1
2110,2024-12-09,40.0,100.0,Compliant,1
2111,2025-03-07,55.99,24.29,Compliant,1
2112,2025-01-23,26.01,30.07,Compliant,1
2113,2025-03-13,48.46,44.2,Compliant,1
2114,2024-10-06,38.31,62.28,Non-Compliant,1
2115,2024-11-14,29.77,48.45,Non-Compliant,1
2116,2024-11-02,72.34,42.75,Compliant,0
2117,2024-10-05,32.9,31.09,Non-Compliant,1
2118,2024-11-25,34.52,63.58,Compliant,1
2119,2024-10-28,33.1,100.0,Compliant,1
2120,2025-02-12,45.19,33.81,Compliant,1
2121,2024-11-28,60.23,66.49,Compliant,1
2122,2025-02-24,22.73,86.38,Compliant,1
2123,2024-12-01,47.15,57.82,Compliant,1
2124,2024-11-12,45.22,61.76,Compliant,1
2125,2024-11-19,15.84,53.39,Compliant,1
2126,2025-01-28,60.26,90.8,Compliant,1
2127,2025-01-10,44.04,70.96,Compliant,1
2128,2024-11-07,50.84,77.76,Non-Compliant,1
2129,2025-02-22,8.9,52.4,Non-Compliant,1
2130,2024-10-27,61.97,68.58,Compliant,0
2131,2025-03-14,70.9,53.51,Compliant,1
2132,2025-02-04,37.75,70.44,Compliant,1
2133,2024-10-07,29.15,46.88,Compliant,0
2134,2024-11-07,3.27,78.38,Compliant,1
2135,2025-01-29,20.54,65.89,Compliant,1
2136,2025-03-06,52.55,45.84,Non-Compliant,1
2137,2024-11-20,39.51,72.51,Compliant,1
2138,2025-01-16,17.24,48.69,Compliant,1
2139,2025-01-11,62.88,30.31,Compliant,1
2140,2025-02-20,29.96,49.39,Non-Compliant,1
2141,2025-02-21,17.81,49.57,Compliant,1
2142,2025-01-05,40.67,31.85,Compliant,1
2143,2024-10-11,47.65,64.98,Compliant,1
2144,2025-03-10,19.91,63.43,Non-Compliant,0
2145,2025-01-04,35.5,54.69,Compliant,1
2146,2024-12-31,63.08,71.35,Compliant,1
2147,2025-02-04,19.68,47.7,Compliant,1
2148,2025-02-25,45.26,25.26,Compliant,1
2149,2024-10-29,35.24,42.0,Non-Compliant,1
2150,2024-10-16,48.05,38.36,Compliant,1
2151,2025-01-02,24.28,47.68,Compliant,1
2152,2025-02-22,43.51,57.04,Compliant,1
2153,2024-11-06,25.7,95.47,Non-Compliant,1
2154,2024-12-16,9.98,24.26,Non-Compliant,1
2155,2024-10-18,18.84,72.77,Compliant,1
2156,2024-12-10,36.73,34.94,Compliant,1
2157,2025-02-01,43.51,64.18,Non-Compliant,1
2158,2025-03-26,58.16,42.26,Compliant,0
2159,2025-02-16,45.37,59.64,Compliant,1
2160,2024-10-19,63.38,87.64,Compliant,1
2161,2024-12-09,36.98,25.34,Compliant,0
2162,2025-01-24,48.28,61.21,Non-Compliant,1
2163,2024-11-22,25.28,62.06,Compliant,1
2164,2024-10-10,44.72,75.47,Compliant,0
2165,2024-10-01,34.4,56.44,Compliant,1
2166,2024-10-01,32.76,100.0,Compliant,1
2167,2024-11-16,41.06,78.68,Compliant,1
2168,2025-03-04,18.73,67.63,Non-Compliant,1
2169,2025-03-02,44.97,62.37,Compliant,1
2170,2025-01-11,50.57,66.84,Compliant,1
2171,2025-02-15,29.44,57.74,Compliant,1
2172,2025-03-13,42.74,57.88,Non-Compliant,1
2173,2025-03-23,58.75,24.64,Compliant,1
2174,2025-02-13,51.32,66.71,Compliant,1
2175,2025-03-06,38.0,66.49,Compliant,1
2176,2024-11-22,45.94,62.1,Compliant,0
2177,2025-01-14,62.39,62.6,Compliant,1
2178,2024-10-04,43.8,70.21,Non-Compliant,1
2179,2024-11-18,54.2,64.23,Compliant,1
2180,2025-01-20,51.94,56.75,Compliant,1
2181,2025-03-19,41.42,61.62,Compliant,1
2182,2025-01-26,59.35,79.62,Compliant,1
2183,2024-12-14,24.82,84.34,Non-Compliant,1
2184,2024-12-04,46.42,35.33,Compliant,1
2185,2024-12-23,31.71,47.15,Non-Compliant,1
2186,2024-11-03,53.38,74.05,Compliant,1
2187,2025-01-05,39.74,66.18,Non-Compliant,1
2188,2024-10-14,54.32,42.26,Non-Compliant,1
2189,2024-12-15,51.48,56.27,Compliant,1
2190,2024-10-01,33.69,70.75,Compliant,1
2191,2024-10-08,48.06,93.37,Compliant,1
2192,2025-02-23,46.86,100.0,Compliant,1
2193,2025-02-10,36.93,18.67,Compliant,1
2194,2025-02-04,53.0,72.03,Compliant,1
2195,2025-02-05,38.35,42.48,Compliant,1
2196,2024-12-06,28.31,78.07,Compliant,1
2197,2025-02-27,44.3,27.58,Compliant,1
2198,2025-02-11,46.83,41.33,Compliant,0
2199,2024-12-27,1.0,51.51,Non-Compliant,1
2200,2025-03-04,75.96,68.41,Compliant,1
2201,2024-11-06,82.46,47.59,Compliant,0
2202,2025-01-29,27.48,40.43,Compliant,0
2203,2024-11-04,49.24,20.8,Compliant,1
2204,2025-02-04,23.98,41.71,Compliant,1
2205,2024-11-05,15.07,68.52,Compliant,1
2206,2025-02-01,33.12,84.76,Non-Compliant,1
2207,2024-10-01,19.21,34.14,Compliant,1
2208,2025-03-25,48.01,36.01,Compliant,0
2209,2024-12-26,53.19,40.26,Compliant,1
2210,2024-12-30,66.41,52.65,Compliant,1
2211,2024-12-06,40.71,58.88,Non-Compliant,1
2212,2024-12-16,52.95,48.87,Non-Compliant,1
2213,2025-03-16,45.85,23.39,Compliant,1
2214,2024-10-03,44.32,14.37,Compliant,1
2215,2024-10-26,25.02,45.13,Non-Compliant,1
2216,2024-10-03,36.41,65.64,Compliant,1
2217,2024-11-25,34.49,55.14,Non-Compliant,1
2218,2024-10-28,48.86,88.67,Compliant,1
2219,2025-03-20,8.39,24.62,Compliant,1
2220,2024-10-30,55.78,57.04,Compliant,1
2221,2024-12-26,36.01,82.89,Compliant,0
2222,2025-02-23,30.0,49.02,Non-Compliant,1
2223,2024-10-05,45.17,29.45,Compliant,1
2224,2024-12-25,39.65,1.0,Compliant,1
2225,2025-01-17,42.38,48.63,Compliant,1
2226,2024-11-30,59.63,44.76,Compliant,1
2227,2024-10-01,13.14,42.01,Non-Compliant,1
2228,2024-12-03,19.14,60.99,Compliant,1
2229,2025-02-19,31.69,91.31,Non-Compliant,1
2230,2024-11-10,60.97,27.53,Compliant,1
2231,2024-12-12,51.86,35.79,Compliant,1
2232,2025-03-08,38.15,52.05,Compliant,1
2233,2025-01-30,49.08,69.42,Non-Compliant,1
2234,2024-11-28,52.6,47.3,Compliant,1
2235,2024-11-06,47.77,66.66,Non-Compliant,1
2236,2024-11-19,56.26,26.21,Compliant,1
2237,2024-10-14,42.63,55.95,Compliant,1
2238,2025-02-20,47.35,54.72,Compliant,1
2239,2024-10-25,47.44,86.36,Compliant,0
2240,2024-12-31,33.85,77.69,Non-Compliant,1
2241,2024-10-08,37.99,57.29,Non-Compliant,1
2242,2025-01-30,47.63,35.99,Compliant,1
2243,2025-02-19,25.36,8.32,Non-Compliant,1
2244,2024-12-23,29.13,37.3,Compliant,1
2245,2024-11-11,36.08,98.73,Compliant,1
2246,2024-10-13,40.81,18.76,Compliant,1
2247,2024-10-19,39.71,36.73,Compliant,1
2248,2024-11-03,39.74,57.55,Compliant,1
2249,2025-01-09,42.02,80.32,Compliant,1
2250,2025-03-23,36.49,29.43,Non-Compliant,1
2251,2025-01-25,29.76,64.28,Compliant,0
2252,2024-11-24,40.54,39.27,Compliant,1
2253,2025-01-05,49.58,30.62,Compliant,1
2254,2025-02-10,52.91,43.1,Compliant,1
2255,2024-11-12,10.14,54.1,Compliant,1
2256,2025-01-12,25.13,29.62,Compliant,1
2257,2024-10-17,54.16,77.31,Compliant,1
2258,2024-12-28,35.81,83.99,Compliant,1
2259,2025-03-23,12.47,40.79,Compliant,0
2260,2025-03-10,58.33,70.57,Non-Compliant,1
2261,2024-12-08,55.09,24.46,Compliant,1
2262,2024-10-15,22.26,51.31,Non-Compliant,1
2263,2024-11-11,22.41,71.75,Compliant,0
2264,2025-02-20,84.73,69.34,Non-Compliant,1
2265,2024-11-25,26.24,57.91,Non-Compliant,1
2266,2025-03-20,58.25,78.99,Compliant,1
2267,2024-12-21,63.17,40.27,Non-Compliant,1
2268,2024-11-03,18.22,56.76,Compliant,1
2269,2025-01-26,26.33,56.05,Compliant,1
2270,2024-12-08,55.47,63.41,Non-Compliant,1
2271,2024-10-20,19.56,67.11,Compliant,1
2272,2025-02-19,23.93,29.1,Compliant,1
2273,2024-12-07,37.06,68.66,Compliant,0
2274,2024-11-10,38.12,30.88,Compliant,1
2275,2024-11-19,56.36,73.41,Compliant,0
2276,2025-03-16,48.44,90.03,Compliant,1
2277,2025-03-07,43.1,44.98,Non-Compliant,1
2278,2025-03-14,37.79,36.21,Compliant,1
2279,2024-11-16,24.24,88.26,Compliant,1
2280,2025-02-03,58.24,53.66,Compliant,1
2281,2025-03-22,42.09,28.1,Compliant,1
2282,2024-11-26,49.83,36.61,Compliant,1
2283,2025-02-09,43.32,37.71,Compliant,1
2284,2024-10-06,41.69,79.09,Compliant,1
2285,2025-02-20,41.56,34.77,Compliant,1
2286,2025-01-17,40.06,8.17,Non-Compliant,1
2287,2025-03-22,37.88,54.0,Non-Compliant,1
2288,2024-12-21,31.01,60.9,Compliant,1
2289,2024-12-20,47.97,66.44,Compliant,1
2290,2025-01-08,56.87,1.0,Compliant,1
2291,2025-01-15,43.61,51.32,Compliant,1
2292,2024-12-28,64.07,46.39,Non-Compliant,1
2293,2025-01-23,33.1,63.39,Compliant,1
2294,2025-03-05,72.2,15.27,Compliant,1
2295,2024-12-16,46.65,58.01,Compliant,1
2296,2024-11-01,1.0,58.63,Compliant,1
2297,2025-03-25,68.68,77.71,Compliant,1
2298,2025-02-24,25.73,62.07,Compliant,1
2299,2024-10-31,43.14,68.91,Compliant,1
2300,2024-11-13,47.67,30.25,Compliant,1
2301,2025-02-28,41.04,52.85,Compliant,1
2302,2024-10-27,38.31,81.04,Compliant,1
2303,2025-02-06,30.38,45.01,Compliant,1
2304,2025-02-27,32.31,70.47,Compliant,1
2305,2025-02-13,57.83,35.62,Compliant,1
2306,2024-12-08,24.75,50.31,Compliant,1
2307,2024-10-24,40.8,22.54,Compliant,1
2308,2025-02-01,50.65,53.16,Compliant,1
2309,2024-11-02,24.18,38.06,Compliant,1
2310,2025-02-17,47.01,77.79,Compliant,1
2311,2024-10-04,55.72,95.56,Non-Compliant,1
2312,2024-12-03,45.29,20.35,Compliant,1
2313,2024-11-29,56.88,30.13,Compliant,1
2314,2025-02-14,39.38,73.36,Compliant,1
2315,2024-11-11,27.29,39.56,Compliant,1
2316,2024-11-22,37.7,53.19,Compliant,1
2317,2024-11-29,19.53,85.11,Non-Compliant,1
2318,2025-01-14,75.64,85.67,Non-Compliant,1
2319,2025-02-19,39.88,28.79,Compliant,1
2320,2024-11-20,11.77,93.54,Compliant,1
2321,2025-01-29,30.22,68.3,Compliant,1
2322,2024-12-04,36.99,75.02,Compliant,1
2323,2025-03-04,20.82,41.53,Compliant,1
2324,2024-10-22,20.64,39.5,Compliant,1
2325,2024-10-22,34.84,20.04,Compliant,1
2326,2025-02-04,48.11,30.02,Non-Compliant,1
2327,2024-10-24,54.25,68.62,Compliant,1
2328,2024-10-30,56.74,64.13,Compliant,0
2329,2024-11-09,31.16,70.68,Non-Compliant,1
2330,2024-12-20,1.0,59.63,Compliant,1
2331,2025-02-28,66.68,54.45,Compliant,1
2332,2025-02-15,36.74,40.86,Compliant,1
2333,2024-11-02,33.45,49.25,Compliant,1
2334,2024-12-11,58.6,72.88,Compliant,1
2335,2024-10-05,35.32,71.24,Compliant,1
2336,2025-03-04,47.36,59.97,Compliant,1
2337,2024-12-01,43.69,36.18,Compliant,1
2338,2025-03-02,21.44,45.29,Compliant,1
2339,2024-10-20,23.69,27.92,Compliant,1
2340,2025-01-27,36.67,47.78,Non-Compliant,1
2341,2025-01-28,39.75,21.53,Non-Compliant,1
2342,2024-11-12,30.67,48.2,Compliant,1
2343,2024-12-06,30.54,41.59,Compliant,1
2344,2025-03-18,38.92,54.7,Compliant,1
2345,2024-12-03,29.44,39.37,Compliant,1
2346,2025-01-10,53.39,69.61,Compliant,1
2347,2024-11-15,44.53,22.1,Compliant,1
2348,2025-02-20,32.09,23.09,Compliant,1
2349,2024-10-27,48.83,49.58,Compliant,1
2350,2025-03-01,59.95,60.26,Compliant,1
2351,2025-03-12,42.66,46.75,Compliant,1
2352,2024-10-23,18.32,48.44,Non-Compliant,1
2353,2024-10-08,63.59,56.87,Compliant,1
2354,2025-02-01,65.04,64.94,Compliant,1
2355,2025-02-21,58.6,46.45,Non-Compliant,1
2356,2025-01-17,49.45,58.79,Compliant,1
2357,2025-03-06,47.61,74.66,Compliant,0
2358,2024-12-02,42.14,27.62,Compliant,1
2359,2025-03-03,41.45,80.3,Compliant,1
2360,2025-02-14,22.57,78.77,Compliant,0
2361,2025-02-24,22.88,38.27,Compliant,0
2362,2024-12-10,26.81,65.41,Compliant,1
2363,2025-01-20,9.87,24.33,Non-Compliant,1
2364,2024-10-25,21.29,61.03,Compliant,1
2365,2024-10-24,39.91,82.3,Compliant,1
2366,2024-11-08,6.48,34.08,Compliant,1
2367,2025-03-24,25.72,39.82,Non-Compliant,1
2368,2025-01-09,36.53,62.22,Non-Compliant,1
2369,2025-03-06,28.51,48.07,Compliant,1
2370,2025-01-06,34.98,58.82,Non-Compliant,1
2371,2024-10-20,44.28,100.0,Non-Compliant,1
2372,2024-10-05,54.42,46.7,Compliant,1
2373,2025-03-13,28.94,23.64,Non-Compliant,1
2374,2025-01-31,35.43,41.81,Non-Compliant,1
2375,2025-03-27,6.83,58.7,Compliant,1
2376,2024-10-20,48.89,29.41,Non-Compliant,1
2377,2025-02-16,27.07,41.32,Compliant,1
2378,2025-02-02,45.14,78.67,Non-Compliant,1
2379,2025-02-25,35.27,87.64,Compliant,0
2380,2024-10-06,73.48,47.11,Compliant,1
2381,2025-03-22,67.46,47.64,Non-Compliant,1
2382,2024-10-26,49.43,30.46,Non-Compliant,1
2383,2025-02-28,46.4,60.07,Compliant,1
2384,2025-02-10,43.82,100.0,Compliant,1
2385,2025-03-02,33.1,47.63,Compliant,1
2386,2024-10-04,28.41,48.33,Non-Compliant,1
2387,2024-12-30,25.89,64.93,Compliant,1
2388,2025-02-15,30.5,45.96,Non-Compliant,1
2389,2025-03-11,46.3,46.31,Non-Compliant,1
2390,2024-12-30,36.42,82.63,Compliant,1
2391,2024-10-08,9.32,29.15,Compliant,1
2392,2025-02-03,78.48,33.35,Compliant,1
2393,2025-03-29,37.55,67.88,Compliant,1
2394,2025-01-24,72.25,52.01,Compliant,1
2395,2025-01-07,33.97,33.49,Compliant,1
2396,2024-10-28,36.31,60.82,Non-Compliant,1
2397,2025-02-14,53.91,48.33,Compliant,1
2398,2025-03-11,35.51,58.43,Compliant,1
2399,2025-02-22,46.03,49.35,Non-Compliant,1
2400,2025-02-01,35.07,25.4,Compliant,1
2401,2024-11-02,32.83,76.19,Compliant,1
2402,2024-11-25,63.05,88.85,Compliant,1
2403,2024-11-30,21.9,36.58,Compliant,0
2404,2025-01-21,32.35,87.21,Compliant,1
2405,2024-11-06,67.39,52.88,Compliant,1
2406,2024-10-13,35.06,1.0,Compliant,1
2407,2025-03-06,17.93,63.5,Non-Compliant,0
2408,2024-11-09,49.22,10.97,Non-Compliant,1
2409,2025-01-11,39.47,45.23,Compliant,1
2410,2024-11-24,46.74,69.13,Non-Compliant,1
2411,2024-10-14,40.98,64.5,Non-Compliant,1
2412,2024-10-08,23.42,40.59,Compliant,1
2413,2025-03-09,43.58,67.56,Compliant,0
2414,2025-02-16,59.0,73.03,Compliant,1
2415,2024-12-08,32.48,42.95,Compliant,1
2416,2025-03-27,26.71,48.18,Compliant,1
2417,2025-03-14,37.4,58.98,Compliant,1
2418,2024-11-14,36.86,31.85,Compliant,1
2419,2024-12-05,35.18,38.8,Compliant,1
2420,2025-03-03,58.53,74.98,Non-Compliant,0
2421,2024-10-30,43.64,100.0,Non-Compliant,1
2422,2024-12-16,64.86,67.15,Compliant,1
2423,2025-02-01,43.41,60.29,Compliant,1
2424,2024-11-07,45.41,91.59,Non-Compliant,1
2425,2025-01-12,72.69,36.48,Non-Compliant,1
2426,2025-03-04,45.15,56.65,Non-Compliant,1
2427,2024-12-20,36.17,71.57,Compliant,1
2428,2025-03-28,25.88,38.39,Compliant,1
2429,2025-02-20,27.18,22.21,Non-Compliant,1
2430,2024-12-01,33.74,71.46,Non-Compliant,1
2431,2025-01-05,36.25,74.05,Non-Compliant,1
2432,2024-10-30,9.05,71.87,Compliant,1
2433,2025-03-09,39.76,72.22,Compliant,1
2434,2025-03-27,1.0,56.79,Compliant,1
2435,2024-10-07,59.15,57.85,Compliant,1
2436,2024-11-08,11.68,59.6,Compliant,1
2437,2024-10-16,42.77,77.16,Compliant,1
2438,2025-03-14,42.18,60.59,Compliant,1
2439,2024-11-22,60.13,56.72,Compliant,1
2440,2024-12-17,42.05,61.68,Compliant,1
2441,2025-02-28,38.51,63.92,Non-Compliant,1
2442,2025-01-30,44.73,33.82,Compliant,1
2443,2025-01-03,32.09,82.77,Non-Compliant,1
2444,2024-10-28,32.32,41.75,Compliant,1
2445,2024-12-27,43.21,56.43,Compliant,1
2446,2025-03-28,35.6,36.23,Compliant,1
2447,2025-01-23,49.62,50.94,Compliant,1
2448,2025-02-16,26.78,65.73,Compliant,1
2449,2024-11-04,54.28,61.25,Compliant,1
2450,2025-02-16,47.05,44.27,Compliant,1
2451,2024-10-17,40.38,41.25,Compliant,1
2452,2024-11-24,16.9,60.2,Non-Compliant,1
2453,2024-12-21,52.57,76.61,Compliant,1
2454,2024-10-26,69.44,83.69,Compliant,1
2455,2024-11-16,33.04,95.29,Non-Compliant,1
2456,2024-10-26,52.89,40.96,Compliant,1
2457,2024-11-26,38.28,39.6,Compliant,1
2458,2025-01-28,23.55,52.64,Compliant,1
2459,2024-12-18,28.49,51.51,Compliant,0
2460,2025-03-25,38.39,26.37,Compliant,1
2461,2024-10-26,46.8,71.81,Compliant,1
2462,2024-11-10,18.1,39.5,Compliant,1
2463,2025-03-05,29.42,42.07,Compliant,1
2464,2025-02-24,40.49,63.62,Compliant,1
2465,2024-10-01,21.1,31.11,Non-Compliant,1
2466,2024-11-03,45.88,49.93,Compliant,1
2467,2025-01-10,65.86,69.82,Non-Compliant,1
2468,2024-12-27,38.48,55.99,Compliant,1
2469,2025-03-18,51.03,69.94,Compliant,1
2470,2024-12-27,20.86,74.64,Compliant,1
2471,2024-12-04,30.54,53.31,Compliant,1
2472,2024-12-13,54.92,1.0,Non-Compliant,1
2473,2024-10-04,19.54,79.58,Non-Compliant,1
2474,2025-02-19,29.35,54.05,Compliant,1
2475,2024-10-21,57.14,70.81,Compliant,1
2476,2024-12-03,30.85,82.34,Non-Compliant,1
2477,2025-03-03,10.0,18.49,Non-Compliant,0
2478,2025-01-10,31.54,54.92,Compliant,1
2479,2024-12-08,66.16,85.87,Compliant,1
2480,2025-03-01,61.6,50.87,Compliant,0
2481,2024-10-10,38.82,74.52,Non-Compliant,1
2482,2025-01-07,36.5,33.1,Non-Compliant,1
2483,2024-11-01,75.39,64.57,Compliant,1
2484,2024-12-12,25.96,29.98,Non-Compliant,1
2485,2025-03-08,30.37,73.03,Non-Compliant,1
2486,2025-02-20,55.89,45.96,Compliant,1
2487,2025-03-27,27.0,83.59,Compliant,1
2488,2024-10-03,45.5,84.32,Compliant,1
2489,2025-01-12,21.45,42.92,Compliant,0
2490,2024-11-04,62.35,88.59,Compliant,1
2491,2025-01-23,33.51,43.28,Compliant,1
2492,2024-11-23,30.26,68.59,Non-Compliant,1
2493,2024-12-25,27.35,54.36,Compliant,1
2494,2025-01-20,22.75,46.56,Compliant,1
2495,2024-12-23,34.76,71.03,Compliant,1
2496,2025-01-09,4.62,44.77,Compliant,1
2497,2025-03-03,23.65,43.66,Compliant,1
2498,2024-12-22,40.25,55.11,Non-Compliant,1
2499,2025-01-06,41.32,73.17,Non-Compliant,1
2500,2024-11-04,38.94,59.73,Compliant,1
2501,2025-03-05,28.62,47.83,Compliant,1
2502,2025-01-07,62.7,44.73,Compliant,1
2503,2025-01-21,53.04,50.83,Compliant,1
2504,2025-01-31,38.44,65.91,Compliant,1
2505,2025-02-21,38.27,33.53,Compliant,1
2506,2025-03-25,32.89,41.77,Compliant,1
2507,2024-12-20,30.35,70.79,Compliant,1
2508,2024-12-27,37.65,38.46,Compliant,1
2509,2024-12-08,54.18,43.49,Non-Compliant,1
2510,2025-02-27,33.3,54.38,Compliant,1
2511,2024-10-12,59.21,38.74,Compliant,1
2512,2025-01-01,30.24,45.8,Non-Compliant,1
2513,2024-11-27,62.37,57.66,Non-Compliant,1
2514,2024-11-08,35.54,69.36,Compliant,1
2515,2025-03-13,50.21,39.71,Compliant,1
2516,2024-10-06,74.14,38.58,Non-Compliant,1
2517,2025-03-25,76.27,77.8,Compliant,1
2518,2024-10-08,19.87,42.04,Compliant,1
2519,2024-12-09,55.51,40.02,Compliant,1
2520,2024-11-24,25.84,15.07,Compliant,1
2521,2025-01-02,45.63,77.14,Compliant,0
2522,2024-11-30,47.33,82.5,Compliant,1
2523,2024-12-22,52.92,54.61,Compliant,0
2524,2025-01-02,20.8,58.91,Compliant,1
2525,2025-02-15,22.32,55.02,Compliant,1
2526,2024-11-17,27.59,33.09,Compliant,1
2527,2024-12-05,48.75,67.41,Compliant,1
2528,2025-01-18,43.68,82.34,Non-Compliant,1
2529,2025-01-15,46.17,54.96,Compliant,1
2530,2025-03-01,22.35,69.28,Non-Compliant,0
2531,2025-01-28,42.51,37.47,Non-Compliant,1
2532,2024-10-28,30.12,35.68,Compliant,1
2533,2024-11-03,30.77,64.35,Compliant,1
2534,2024-11-26,38.08,85.51,Compliant,1
2535,2024-12-06,17.26,42.89,Compliant,1
2536,2024-10-26,47.96,51.37,Compliant,1
2537,2025-02-27,18.5,65.51,Compliant,1
2538,2025-01-15,33.83,46.09,Compliant,1
2539,2025-03-13,51.13,64.71,Compliant,1
2540,2024-11-06,17.33,35.97,Compliant,1
2541,2025-02-08,18.96,63.71,Compliant,1
2542,2024-12-29,55.53,50.36,Compliant,1
2543,2024-12-03,23.88,23.05,Compliant,0
2544,2025-01-16,54.52,34.37,Compliant,0
2545,2025-01-12,46.59,61.56,Compliant,1
2546,2025-02-28,19.9,82.12,Non-Compliant,1
2547,2024-11-27,42.57,28.78,Compliant,0
2548,2025-02-17,46.79,75.36,Compliant,1
2549,2024-12-25,19.08,63.32,Compliant,0
2550,2024-11-21,40.91,74.19,Non-Compliant,1
2551,2024-10-11,52.54,51.92,Compliant,1
2552,2024-10-09,38.77,67.61,Compliant,1
2553,2025-02-10,42.25,91.99,Compliant,1
2554,2024-12-09,37.9,58.82,Non-Compliant,1
2555,2024-12-10,55.35,35.44,Compliant,1
2556,2025-01-18,38.54,83.99,Compliant,1
2557,2025-02-23,29.53,65.61,Compliant,1
2558,2024-12-04,36.63,59.9,Compliant,1
2559,2025-01-20,16.54,90.79,Compliant,1
2560,2024-12-18,1.0,83.14,Compliant,1
2561,2024-11-23,27.58,64.59,Non-Compliant,1
2562,2025-02-14,62.86,36.93,Compliant,1
2563,2024-12-10,55.28,47.64,Compliant,1
2564,2025-02-14,15.35,58.81,Non-Compliant,1
2565,2025-03-21,24.26,54.45,Compliant,1
2566,2025-02-16,30.64,45.52,Non-Compliant,1
2567,2025-02-08,37.13,51.12,Compliant,1
2568,2024-10-05,24.54,76.03,Compliant,1
2569,2025-03-09,30.81,59.14,Compliant,1
2570,2025-02-27,55.37,45.59,Compliant,1
2571,2024-11-23,25.0,68.16,Non-Compliant,1
2572,2025-03-27,48.43,66.21,Compliant,1
2573,2025-01-15,51.43,54.27,Compliant,1
2574,2024-10-26,75.98,32.82,Non-Compliant,1
2575,2024-12-06,29.69,52.6,Compliant,1
2576,2025-03-18,23.23,54.79,Compliant,1
2577,2025-02-04,14.2,72.63,Compliant,1
2578,2025-01-30,49.91,40.69,Non-Compliant,1
2579,2025-02-13,46.43,49.47,Compliant,1
2580,2024-10-24,38.45,85.76,Compliant,1
2581,2024-10-13,44.85,50.24,Compliant,1
2582,2024-12-14,41.24,54.43,Compliant,1
2583,2025-01-17,33.87,91.52,Compliant,1
2584,2025-02-19,34.96,37.11,Compliant,0
2585,2024-11-15,38.55,81.32,Compliant,1
2586,2024-10-05,76.77,47.35,Compliant,1
2587,2025-02-18,53.66,59.34,Compliant,0
2588,2025-03-01,22.52,60.85,Compliant,1
2589,2025-02-21,45.96,50.34,Compliant,0
2590,2024-10-29,39.89,36.17,Compliant,1
2591,2024-10-19,67.09,41.79,Compliant,1
2592,2024-12-20,58.88,50.93,Compliant,1
2593,2025-03-25,38.49,39.36,Compliant,1
2594,2024-11-01,39.58,54.89,Non-Compliant,1
2595,2024-11-15,22.95,39.83,Compliant,1
2596,2024-12-20,49.82,37.03,Non-Compliant,1
2597,2024-12-10,57.2,23.34,Compliant,1
2598,2024-12-08,41.83,88.69,Compliant,1
2599,2025-01-31,43.97,53.03,Compliant,0
2600,2025-03-10,35.1,41.53,Compliant,1
2601,2024-10-23,53.23,35.4,Compliant,1
2602,2025-01-31,19.88,44.09,Compliant,1
2603,2025-01-06,23.22,17.74,Compliant,1
2604,2025-02-09,53.94,42.99,Compliant,1
2605,2025-02-07,18.84,69.17,Compliant,1
2606,2025-01-01,30.5,42.07,Compliant,1
2607,2024-12-12,35.82,67.36,Compliant,1
2608,2024-10-28,47.07,73.32,Compliant,1
2609,2025-03-10,42.31,67.88,Compliant,1
2610,2024-10-23,1.0,55.68,Compliant,1
2611,2024-12-23,48.71,78.5,Compliant,1
2612,2025-01-27,36.69,77.48,Compliant,1
2613,2024-10-31,56.0,40.86,Compliant,1
2614,2024-11-17,25.45,37.68,Non-Compliant,1
2615,2024-11-15,63.64,46.19,Compliant,1
2616,2025-02-04,22.37,48.78,Non-Compliant,1
2617,2024-11-14,33.06,78.44,Non-Compliant,1
2618,2025-01-03,58.9,70.97,Compliant,0
2619,2025-03-09,73.82,57.7,Compliant,1
2620,2024-11-20,22.39,58.42,Non-Compliant,1
2621,2024-11-16,77.4,33.19,Compliant,1
2622,2024-11-30,4.3,76.99,Compliant,1
2623,2025-03-27,51.34,58.57,Non-Compliant,1
2624,2024-11-04,66.42,34.04,Non-Compliant,1
2625,2025-02-20,24.52,21.32,Compliant,0
2626,2025-03-14,58.43,29.57,Non-Compliant,1
